,ID,RMAX,N0,NMAX,TLAG,A
68,"Pantoea.agglomerans.1_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",2.6111540919361316,-1.359907605946698,-1.359907605946698,1.7168829512425174,1.0
69,"Pantoea.agglomerans.2_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",inf,-0.997002112257328,-0.818310323513952,,0.8207709025422252
70,"Bacillus.pumilus_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",0.8240566491553505,-1.0264159974636202,-1.0264159974636202,4.561286792528714,1.0
71,"Clavibacter.michiganensis_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",440.6690244359606,-1.4329420499116732,-1.0042748715864085,0.8404988444872498,0.7008482106085953
72,"Pseudomonas.fluorescens.1_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",1184.3312690360274,-1.4789271631534997,-1.4329420499116732,0.8365438206844823,0.9689064381346726
73,"Pseudomonas.fluorescens.2_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",0.3856929919058879,-0.07803400261245656,-0.06650649744138842,5.917187129328279,0.8522758696831475
74,"Acinetobacter.clacoaceticus.1_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",215.01486170790437,-0.8589833866168491,-0.07513964458609097,0.8412571075530343,0.08747508479998942
75,"Acinetobacter.clacoaceticus.2_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",10.751834544948867,-2.5230584157523803,-0.13468103827710812,1.545756695610315,0.0533800713595234
76,"Stenotrophomonas.maltophilia.1_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",649.1433476827765,-3.978345648359237,-1.0042748715864085,1.406676382726692,0.2524352985770844
77,"Stenotrophomonas.maltophilia.2_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",7.901030189416742,-4.312140507209635,-0.3803148744853895,1.6449208334116527,0.08819630850375268
78,"Klebsiella.pneumonia_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",386.39974364025835,-3.1516670751747458,-0.20067069546215136,0.5691812190907651,0.06367128591811211
79,"Dickeya.zeae_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",504.58765389914055,-2.260694151284877,-1.9730120788331065,0.8468075108120126,0.8727461331784908
80,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",0.6635990741806095,-0.11012526558946537,-0.09237332013101504,2.4858752526427352,0.8388022461200904
81,"Pantoea.agglomerans..RDA.R._35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",399.23060886800175,-1.2057569261194352,-0.10714463745132727,1.12375335120644,0.0888608932118331
82,"Dickeya.zeae..RDA.R._35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",inf,-0.5397607346254418,-0.5397607346254418,,1.0
83,"Acinetobacter.clacoaceticus..RDA.R._35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",12.246878192192264,7.0845689814434625,7.0845689814434625,2.859413100898592,1.0
84,"Stenotrophomonas.maltophilia..RDA.R._35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",0.5951706035506253,8.210603784865471,9.888356877806704,8.936887310119147,1.204339794843568
85,"Klebsiella.pneumonia..RDA.R._35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",7.123484433716599,7.078208753098036,10.011678361986943,6.948895502387941,1.4144367185560849
86,"Bacillus.pumilus..RDA.R._35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",0.1995615445733324,8.216487572968633,10.199033192569676,1.9685161109339255,1.2412887017712295
87,"Clavibacter.michiganensis..RDA.R._35_TSB_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080._1",0.4963904658345264,9.668912206360949,9.908804465977218,9.435567841950489,1.0248106771988734
88,"Tetraselmis tetrahele_5_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._1",0.005261047742622219,9.357837064896268,10.083024941044126,-45.47422987051472,1.0774952450142812
89,"Tetraselmis tetrahele_5_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._2",0.002583377337388781,9.364056468147645,10.084603629400329,1496.6455106350418,1.0769481862591992
90,"Tetraselmis tetrahele_5_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._3",0.0035532330049738306,9.506211560049326,9.953719341292297,1216.5401273279854,1.0470753021238934
91,"Tetraselmis tetrahele_5_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._4",0.0024324517325500315,9.557419355782994,9.9876467076211,853.2577779248852,1.0450150125073023
92,"Tetraselmis tetrahele_5_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._5",0.0002402960195860011,6.609661296074019,9.94381470840268,-13162.992690633842,1.5044363490015848
93,"Tetraselmis tetrahele_8_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._1",0.0012807568269491397,9.186245524582345,9.923745983353662,-218.30015731086206,1.08028312075894
94,"Tetraselmis tetrahele_8_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._2",0.002412458526821851,9.575685035035374,9.932016612237481,-38.20392423232967,1.0372121238217806
95,"Tetraselmis tetrahele_8_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._3",0.0421362451526645,9.664104137109604,9.995533463675043,78.155864132615,1.0342948836087942
96,"Tetraselmis tetrahele_8_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._4",0.0283865172738415,9.203222904207305,9.87408387572158,83.44557534587247,1.0728941348587338
97,"Tetraselmis tetrahele_8_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._5",0.03773493264716709,9.586378225496624,9.80675792607757,74.66935078804438,1.022988838474452
98,"Tetraselmis tetrahele_16_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._1",0.02839276902419753,9.0109771251253,9.458520001451717,72.86908588071778,1.0496664091043504
99,"Tetraselmis tetrahele_16_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._2",0.0045629091281447305,9.491407644513792,9.536888489823912,545.5586875904388,1.0047917913773736
100,"Tetraselmis tetrahele_16_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._3",0.005247086269711569,9.549451095376217,9.552100848973863,465.4117973175118,1.000277477058229
101,"Tetraselmis tetrahele_16_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._4",0.018469726911901387,9.175742155019153,9.482361360573504,30.97061433360002,1.0334162839772727
102,"Tetraselmis tetrahele_16_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._5",0.012253131642974861,7.397453346248009,9.636289141508255,27.757433874988287,1.302649532273939
103,"Tetraselmis tetrahele_25_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._1",0.0035221968255738697,8.15155308243981,8.52570101183108,776.0025370425238,1.0458989747852179
104,"Tetraselmis tetrahele_25_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._2",0.1165744949684502,8.819026090887553,8.819026090887553,15.86956411881261,1.0
105,"Tetraselmis tetrahele_25_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._3",0.038828385874056986,8.240404285253891,8.574448336858179,16.048664085804035,1.0405373377374283
106,"Tetraselmis tetrahele_25_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._4",0.15469195978501937,0.04626156539134616,8.809060632175981,-30.60709222070723,190.41855928688122
107,"Tetraselmis tetrahele_25_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._5",0.18585341383735507,3.312953238309578,6.713178294573642,17.573130577025335,2.0263426048231867
108,"Tetraselmis tetrahele_32_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._1",0.0036997175426264116,4.779194798699671,5.7071767941985465,-18.318274606557686,1.1941712013394727
109,"Tetraselmis tetrahele_32_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._2",0.007944264463332776,2.3080770192548123,7.307576894223554,-412.2778677855705,3.166088840736729
110,"Tetraselmis tetrahele_32_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._3",0.00774843285921877,3.523880970242563,7.418229557389349,-76.77277459440539,2.1051305705364736
111,"Tetraselmis tetrahele_32_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._4",0.005430769552615685,6.03338334583646,7.050887721930484,211.47172927747152,1.1686457361931406
112,"Tetraselmis tetrahele_32_ESAW_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697._5",0.0023893941097168515,6.497652582159627,6.826956739184798,2721.3326481323747,1.050680480813845
113,"Staphylococcus spp._2_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.013285128916867015,1.3802816901408446,6.13380281690141,15.328100224614989,4.443877551020411
114,"Staphylococcus spp._4_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.007747603586063226,7.03755868544601,7.03755868544601,603.8057643599818,1.0
115,"Staphylococcus spp._7_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.012975319329652643,7.577464788732394,7.577464788732394,582.562087447321,1.0
116,"Staphylococcus spp._10_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.011647827457929827,7.6244131455399105,7.6244131455399105,324.32897405516775,1.0
117,"Staphylococcus spp._15_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.020080899393974318,6.039906103286384,7.706572769953053,172.71106567721722,1.275942479595803
118,"Staphylococcus spp._20_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.18222331583551873,3.057971014492752,7.835680751173708,-13.853390046838333,2.562379013416996
119,"Staphylococcus spp._2_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.007624077570122037,5.4734299516908225,5.690821256038644,423.6312395445471,1.0397175639894078
120,"Staphylococcus spp._4_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0012218859868688883,1.7294685990338146,1.7294685990338146,1038.2962698726192,1.0
121,"Staphylococcus spp._7_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.008206165860837914,5.002415458937191,6.0772946859903385,167.02432840112036,1.2148720424915516
122,"Staphylococcus spp._10_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.026637784968461274,6.0772946859903385,6.318840579710144,32.556033036936576,1.0397456279809218
123,"Staphylococcus spp._15_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.02691172405900477,7.695652173913045,7.695652173913045,221.67726779782066,1.0
124,"Staphylococcus spp._20_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0677050253711578,6.246163698891093,6.246163698891093,81.96412729746528,1.0
125,"Staphylococcus spp._2_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.01221716036936943,0.6786079528364303,7.2404875774529245,-84.29975588387413,10.669617924737395
126,"Staphylococcus spp._4_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.006336502916885171,6.467054933926888,6.467054933926888,762.0443863162404,1.0
127,"Staphylococcus spp._7_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.009869118616344558,7.558664952174696,7.558664952174696,765.4550235926505,1.0
128,"Staphylococcus spp._10_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.02996057991750023,8.47591188914957,8.47591188914957,41.23741531231425,1.0
129,"Staphylococcus spp._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0374971193188492,0.16040688575899156,8.584790902163672,-58.86301711270919,53.51884279495435
130,"Staphylococcus spp._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.06257458606371706,5.667057902973318,5.667057902973318,66.62232345846462,1.0
131,"Pseudomonas spp._2_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.015432857671369808,1.3047730829420732,5.950704225352032,31.880319449681114,4.560719640179932
132,"Pseudomonas spp._4_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.006263785831753714,5.4518779342722485,5.4518779342722485,497.3471385070159,1.0
133,"Pseudomonas spp._7_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.007683235717425588,5.667057902973361,5.667057902973361,642.3392282029213,1.0
134,"Pseudomonas spp._10_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.027651418624324117,6.449530516431887,6.449530516431887,27.085979933328158,1.0
135,"Pseudomonas spp._15_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.03014400258336066,0.6820512820512831,6.98748043818462,9.912883133271576,10.244802146210517
136,"Pseudomonas spp._20_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.08602969193971692,2.9897435897435884,7.850854700854673,23.76081794382261,2.6259291023441884
137,"Pseudomonas spp._2_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.036441843839678176,1.333760683760688,7.145726495726472,-99.23236943442551,5.357577699455269
